LAMBX (hm);LAMBY (hm);LAT_DG;LON_DG
3320;24410;48,9113;-1,318
3320;24330;48,8394;-1,31294
3320;24250;48,7676;-1,30789
3320;24170;48,6958;-1,30285
3320;24090;48,6239;-1,29783
3320;24010;48,5521;-1,29282
3320;23930;48,4803;-1,28783
3320;23850;48,4084;-1,28285
3320;23770;48,3366;-1,27788
3320;23690;48,2647;-1,27293
3320;23610;48,1929;-1,26799
3320;23530;48,121;-1,26306
3320;23450;48,0491;-1,25815
3320;23370;47,9773;-1,25325
3320;23290;47,9054;-1,24837
3320;23210;47,8335;-1,24349
3320;23130;47,7616;-1,23863
3320;23050;47,6898;-1,23379
3320;22970;47,6179;-1,22895
3320;22890;47,546;-1,22413
3320;22810;47,4741;-1,21933
3320;22730;47,4022;-1,21453
3320;22650;47,3304;-1,20975
3320;22570;47,2584;-1,20498
3320;22490;47,1866;-1,20023
3320;22410;47,1147;-1,19548
3320;22330;47,0428;-1,19075
3320;22250;46,9709;-1,18604
3320;22170;46,899;-1,18133
3320;22090;46,8271;-1,17664
3320;22010;46,7552;-1,17196
3320;21930;46,6833;-1,16729
3320;21850;46,6114;-1,16264
3320;21770;46,5395;-1,15799
3320;21690;46,4676;-1,15336
3320;21610;46,3957;-1,14875
3320;21530;46,3237;-1,14414
3320;21450;46,2519;-1,13955
3320;21370;46,1799;-1,13496
3320;21290;46,108;-1,13039
3320;21210;46,0361;-1,12584
3320;21130;45,9642;-1,12129
3320;21050;45,8923;-1,11676
3320;20970;45,8204;-1,11224
3320;20890;45,7485;-1,10773
3320;20810;45,6766;-1,10323
3320;20730;45,6047;-1,09874
3320;20650;45,5328;-1,09426
3320;20570;45,4609;-1,0898
3320;20490;45,389;-1,08535
3320;20410;45,3171;-1,08091
3320;20330;45,2452;-1,07648
3320;20250;45,1733;-1,07206
3320;20170;45,1014;-1,06766
3320;20090;45,0295;-1,06326
3320;20010;44,9576;-1,05888
3320;19930;44,8857;-1,05451
3320;19850;44,8138;-1,05015
3320;19770;44,7419;-1,0458
3320;19690;44,67;-1,04146
3320;19610;44,5982;-1,03713
3320;19530;44,5263;-1,03282
3320;19450;44,4544;-1,02851
3320;19370;44,3825;-1,02422
3320;19290;44,3106;-1,01993
3320;19210;44,2388;-1,01566
3320;19130;44,1669;-1,0114
3320;19050;44,095;-1,00715
3320;18970;44,0232;-1,00291
3320;18890;43,9513;-0,99868
3320;18810;43,8795;-0,99446
3320;18730;43,8076;-0,99025
3320;18650;43,7358;-0,98606
3320;18570;43,6639;-0,98187
3320;18490;43,5921;-0,97769
3320;18410;43,5202;-0,97353
3320;18330;43,4484;-0,96937
3320;18250;43,3766;-0,96523
3320;18170;43,3047;-0,96109
3320;18090;43,2329;-0,95697
3320;18010;43,1611;-0,95286
3320;17930;43,0893;-0,94875
3320;17850;43,0175;-0,94466
3320;17770;42,9457;-0,94058
3400;25290;49,7043;-1,264
3400;25210;49,6325;-1,25893
3400;25130;49,5607;-1,25388
3400;25050;49,489;-1,24884
3400;24970;49,4172;-1,24382
3400;24890;49,3454;-1,23881
3400;24810;49,2736;-1,23381
3400;24730;49,2018;-1,22883
3400;24650;49,13;-1,22386
3400;24570;49,0582;-1,21891
3400;24490;48,9864;-1,21397
3400;24410;48,9145;-1,20904
3400;24330;48,8427;-1,20413
3400;24250;48,7709;-1,19923
3400;24170;48,699;-1,19434
3400;24090;48,6272;-1,18947
3400;24010;48,5554;-1,18461
3400;23930;48,4835;-1,17977
3400;23850;48,4117;-1,17493
3400;23770;48,3398;-1,17011
3400;23690;48,268;-1,16531
3400;23610;48,1961;-1,16052
3400;23530;48,1242;-1,15574
3400;23450;48,0524;-1,15097
3400;23370;47,9805;-1,14622
3400;23290;47,9086;-1,14148
3400;23210;47,8367;-1,13675
3400;23130;47,7649;-1,13203
3400;23050;47,693;-1,12733
3400;22970;47,6211;-1,12264
3400;22890;47,5492;-1,11796
3400;22810;47,4773;-1,1133
3400;22730;47,4054;-1,10865
3400;22650;47,3335;-1,10401
3400;22570;47,2616;-1,09938
3400;22490;47,1898;-1,09477
3400;22410;47,1179;-1,09017
3400;22330;47,046;-1,08558
3400;22250;46,9741;-1,081
3400;22170;46,9021;-1,07644
3400;22090;46,8302;-1,07188
3400;22010;46,7583;-1,06734
3400;21930;46,6864;-1,06281
3400;21850;46,6145;-1,0583
3400;21770;46,5426;-1,05379
3400;21690;46,4707;-1,0493
3400;21610;46,3988;-1,04482
3400;21530;46,3269;-1,04035
3400;21450;46,255;-1,03589
3400;21370;46,1831;-1,03145
3400;21290;46,1112;-1,02701
3400;21210;46,0392;-1,02259
3400;21130;45,9673;-1,01818
3400;21050;45,8954;-1,01378
3400;20970;45,8235;-1,00939
3400;20890;45,7516;-1,00502
3400;20810;45,6797;-1,00065
3400;20730;45,6078;-0,9963
3400;20650;45,5359;-0,99196
3400;20570;45,464;-0,98763
3400;20490;45,3921;-0,98331
3400;20410;45,3202;-0,979
3400;20330;45,2483;-0,9747
3400;20250;45,1764;-0,97042
3400;20170;45,1045;-0,96614
3400;20090;45,0325;-0,96188
3400;20010;44,9607;-0,95763
3400;19930;44,8888;-0,95338
3400;19850;44,8169;-0,94915
3400;19770;44,745;-0,94493
3400;19690;44,6731;-0,94072
3400;19610;44,6012;-0,93652
3400;19530;44,5293;-0,93234
3400;19450;44,4574;-0,92816
3400;19370;44,3855;-0,92399
3400;19290;44,3137;-0,91984
3400;19210;44,2418;-0,91569
3400;19130;44,1699;-0,91156
3400;19050;44,098;-0,90743
3400;18970;44,0262;-0,90332
3400;18890;43,9543;-0,89922
3400;18810;43,8825;-0,89512
3400;18730;43,8106;-0,89104
3400;18650;43,7388;-0,88697
3400;18570;43,6669;-0,88291
3400;18490;43,595;-0,87885
3400;18410;43,5232;-0,87481
3400;18330;43,4514;-0,87078
3400;18250;43,3795;-0,86676
3400;18170;43,3077;-0,86275
3400;18090;43,2359;-0,85875
3400;18010;43,1641;-0,85476
3400;17930;43,0923;-0,85078
3400;17850;43,0204;-0,8468
3400;17770;42,9486;-0,84284
3480;24970;49,4204;-1,13378
3480;24890;49,3486;-1,12892
3480;24810;49,2768;-1,12408
3480;24730;49,205;-1,11925
3480;24650;49,1332;-1,11443
3480;24570;49,0614;-1,10963
3480;24490;48,9896;-1,10484
3480;24410;48,9177;-1,10007
3480;24330;48,8459;-1,0953
3480;24250;48,7741;-1,09056
3480;24170;48,7022;-1,08582
3480;24090;48,6304;-1,0811
3480;24010;48,5585;-1,07639
3480;23930;48,4867;-1,07169
3480;23850;48,4148;-1,06701
3480;23770;48,343;-1,06233
3480;23690;48,2711;-1,05768
3480;23610;48,1993;-1,05303
3480;23530;48,1274;-1,0484
3480;23450;48,0555;-1,04378
3480;23370;47,9836;-1,03917
3480;23290;47,9118;-1,03457
3480;23210;47,8399;-1,02999
3480;23130;47,768;-1,02542
3480;23050;47,6961;-1,02086
3480;22970;47,6242;-1,01632
3480;22890;47,5523;-1,01178
3480;22810;47,4804;-1,00726
3480;22730;47,4085;-1,00275
3480;22650;47,3366;-0,99826
3480;22570;47,2647;-0,99377
3480;22490;47,1928;-0,9893
3480;22410;47,1209;-0,98484
3480;22330;47,049;-0,98039
3480;22250;46,9771;-0,97595
3480;22170;46,9052;-0,97153
3480;22090;46,8333;-0,96711
3480;22010;46,7614;-0,96271
3480;21930;46,6895;-0,95832
3480;21850;46,6176;-0,95394
3480;21770;46,5457;-0,94958
3480;21690;46,4738;-0,94522
3480;21610;46,4019;-0,94088
3480;21530;46,3299;-0,93655
3480;21450;46,258;-0,93223
3480;21370;46,1861;-0,92792
3480;21290;46,1142;-0,92362
3480;21210;46,0423;-0,91933
3480;21130;45,9704;-0,91506
3480;21050;45,8984;-0,91079
3480;20970;45,8265;-0,90654
3480;20890;45,7546;-0,9023
3480;20810;45,6827;-0,89807
3480;20730;45,6108;-0,89385
3480;20650;45,5389;-0,88964
3480;20570;45,467;-0,88544
3480;20490;45,3951;-0,88125
3480;20410;45,3231;-0,87708
3480;20330;45,2512;-0,87291
3480;20250;45,1793;-0,86876
3480;20170;45,1074;-0,86462
3480;20090;45,0355;-0,86048
3480;20010;44,9636;-0,85636
3480;19930;44,8917;-0,85225
3480;19850;44,8198;-0,84815
3480;19770;44,7479;-0,84406
3480;19690;44,676;-0,83998
3480;19610;44,6041;-0,83591
3480;19530;44,5322;-0,83185
3480;19450;44,4604;-0,8278
3480;19370;44,3885;-0,82376
3480;19290;44,3166;-0,81973
3480;19210;44,2447;-0,81571
3480;19130;44,1728;-0,8117
3480;19050;44,101;-0,80771
3480;18970;44,0291;-0,80372
3480;18890;43,9572;-0,79974
3480;18810;43,8854;-0,79577
3480;18730;43,8135;-0,79182
3480;18650;43,7416;-0,78787
3480;18570;43,6698;-0,78393
3480;18490;43,5979;-0,78
3480;18410;43,5261;-0,77609
3480;18330;43,4543;-0,77218
3480;18250;43,3824;-0,76828
3480;18170;43,3106;-0,76439
3480;18090;43,2388;-0,76051
3480;18010;43,1669;-0,75665
3480;17930;43,0951;-0,75279
3480;17850;43,0233;-0,74894
3480;17770;42,9515;-0,7451
3480;17690;42,8797;-0,74127
3560;24890;49,3517;-1,01902
3560;24810;49,2799;-1,01433
3560;24730;49,2081;-1,00966
3560;24650;49,1363;-1,00499
3560;24570;49,0645;-1,00034
3560;24490;48,9926;-0,99571
3560;24410;48,9208;-0,99108
3560;24330;48,849;-0,98647
3560;24250;48,7771;-0,98187
3560;24170;48,7053;-0,97728
3560;24090;48,6335;-0,97271
3560;24010;48,5616;-0,96815
3560;23930;48,4898;-0,9636
3560;23850;48,4179;-0,95906
3560;23770;48,346;-0,95454
3560;23690;48,2742;-0,95003
3560;23610;48,2023;-0,94553
3560;23530;48,1304;-0,94104
3560;23450;48,0586;-0,93657
3560;23370;47,9867;-0,93211
3560;23290;47,9148;-0,92766
3560;23210;47,8429;-0,92322
3560;23130;47,771;-0,91879
3560;23050;47,6991;-0,91438
3560;22970;47,6272;-0,90998
3560;22890;47,5554;-0,90559
3560;22810;47,4835;-0,90121
3560;22730;47,4115;-0,89684
3560;22650;47,3397;-0,89249
3560;22570;47,2677;-0,88815
3560;22490;47,1958;-0,88381
3560;22410;47,1239;-0,8795
3560;22330;47,052;-0,87519
3560;22250;46,9801;-0,87089
3560;22170;46,9082;-0,86661
3560;22090;46,8363;-0,86233
3560;22010;46,7644;-0,85807
3560;21930;46,6925;-0,85382
3560;21850;46,6206;-0,84958
3560;21770;46,5486;-0,84535
3560;21690;46,4767;-0,84113
3560;21610;46,4048;-0,83693
3560;21530;46,3329;-0,83273
3560;21450;46,261;-0,82855
3560;21370;46,1891;-0,82438
3560;21290;46,1171;-0,82021
3560;21210;46,0452;-0,81606
3560;21130;45,9733;-0,81192
3560;21050;45,9014;-0,80779
3560;20970;45,8295;-0,80368
3560;20890;45,7575;-0,79957
3560;20810;45,6856;-0,79547
3560;20730;45,6137;-0,79138
3560;20650;45,5418;-0,78731
3560;20570;45,4699;-0,78324
3560;20490;45,398;-0,77919
3560;20410;45,326;-0,77515
3560;20330;45,2541;-0,77111
3560;20250;45,1822;-0,76709
3560;20170;45,1103;-0,76308
3560;20090;45,0384;-0,75907
3560;20010;44,9665;-0,75508
3560;19930;44,8946;-0,7511
3560;19850;44,8227;-0,74713
3560;19770;44,7508;-0,74317
3560;19690;44,6789;-0,73922
3560;19610;44,607;-0,73528
3560;19530;44,5351;-0,73135
3560;19450;44,4632;-0,72742
3560;19370;44,3913;-0,72351
3560;19290;44,3194;-0,71961
3560;19210;44,2476;-0,71572
3560;19130;44,1757;-0,71184
3560;19050;44,1038;-0,70797
3560;18970;44,0319;-0,70411
3560;18890;43,9601;-0,70026
3560;18810;43,8882;-0,69642
3560;18730;43,8163;-0,69258
3560;18650;43,7445;-0,68876
3560;18570;43,6726;-0,68495
3560;18490;43,6008;-0,68114
3560;18410;43,5289;-0,67735
3560;18330;43,4571;-0,67357
3560;18250;43,3852;-0,66979
3560;18170;43,3134;-0,66603
3560;18090;43,2416;-0,66227
3560;18010;43,1697;-0,65852
3560;17930;43,0979;-0,65479
3560;17850;43,0261;-0,65106
3560;17770;42,9543;-0,64734
3560;17690;42,8825;-0,64363
3560;17610;42,8106;-0,63993
3640;24890;49,3547;-0,90911
3640;24810;49,2829;-0,90457
3640;24730;49,2111;-0,90005
3640;24650;49,1393;-0,89554
3640;24570;49,0675;-0,89104
3640;24490;48,9957;-0,88655
3640;24410;48,9238;-0,88208
3640;24330;48,852;-0,87762
3640;24250;48,7801;-0,87317
3640;24170;48,7083;-0,86873
3640;24090;48,6364;-0,86431
3640;24010;48,5646;-0,8599
3640;23930;48,4927;-0,8555
3640;23850;48,4209;-0,85111
3640;23770;48,349;-0,84674
3640;23690;48,2771;-0,84237
3640;23610;48,2053;-0,83802
3640;23530;48,1334;-0,83368
3640;23450;48,0615;-0,82935
3640;23370;47,9896;-0,82503
3640;23290;47,9177;-0,82073
3640;23210;47,8459;-0,81644
3640;23130;47,774;-0,81216
3640;23050;47,7021;-0,80789
3640;22970;47,6302;-0,80363
3640;22890;47,5583;-0,79938
3640;22810;47,4864;-0,79515
3640;22730;47,4145;-0,79092
3640;22650;47,3426;-0,78671
3640;22570;47,2706;-0,78251
3640;22490;47,1987;-0,77832
3640;22410;47,1268;-0,77414
3640;22330;47,0549;-0,76998
3640;22250;46,983;-0,76582
3640;22170;46,9111;-0,76167
3640;22090;46,8392;-0,75754
3640;22010;46,7673;-0,75342
3640;21930;46,6953;-0,74931
3640;21850;46,6234;-0,7452
3640;21770;46,5515;-0,74111
3640;21690;46,4796;-0,73703
3640;21610;46,4077;-0,73296
3640;21530;46,3357;-0,72891
3640;21450;46,2638;-0,72486
3640;21370;46,1919;-0,72082
3640;21290;46,12;-0,7168
3640;21210;46,0481;-0,71278
3640;21130;45,9761;-0,70878
3640;21050;45,9042;-0,70478
3640;20970;45,8323;-0,7008
3640;20890;45,7604;-0,69683
3640;20810;45,6884;-0,69286
3640;20730;45,6165;-0,68891
3640;20650;45,5446;-0,68497
3640;20570;45,4727;-0,68104
3640;20490;45,4008;-0,67712
3640;20410;45,3288;-0,6732
3640;20330;45,2569;-0,6693
3640;20250;45,185;-0,66541
3640;20170;45,1131;-0,66153
3640;20090;45,0412;-0,65766
3640;20010;44,9693;-0,6538
3640;19930;44,8974;-0,64995
3640;19850;44,8255;-0,6461
3640;19770;44,7536;-0,64227
3640;19690;44,6817;-0,63845
3640;19610;44,6098;-0,63464
3640;19530;44,5379;-0,63083
3640;19450;44,466;-0,62704
3640;19370;44,3941;-0,62326
3640;19290;44,3222;-0,61949
3640;19210;44,2503;-0,61572
3640;19130;44,1784;-0,61197
3640;19050;44,1066;-0,60822
3640;18970;44,0347;-0,60449
3640;18890;43,9628;-0,60076
3640;18810;43,8909;-0,59705
3640;18730;43,8191;-0,59334
3640;18650;43,7472;-0,58964
3640;18570;43,6753;-0,58595
3640;18490;43,6035;-0,58227
3640;18410;43,5316;-0,5786
3640;18330;43,4598;-0,57494
3640;18250;43,3879;-0,57129
3640;18170;43,3161;-0,56765
3640;18090;43,2442;-0,56402
3640;18010;43,1724;-0,5604
3640;17930;43,1006;-0,55678
3640;17850;43,0288;-0,55317
3640;17770;42,9569;-0,54958
3640;17690;42,8851;-0,54599
3640;17610;42,8133;-0,54241
3640;17530;42,7415;-0,53884
3720;24890;49,3577;-0,79918
3720;24810;49,2859;-0,7948
3720;24730;49,214;-0,79043
3720;24650;49,1422;-0,78607
3720;24570;49,0704;-0,78172
3720;24490;48,9985;-0,77739
3720;24410;48,9267;-0,77307
3720;24330;48,8549;-0,76876
3720;24250;48,783;-0,76446
3720;24170;48,7112;-0,76017
3720;24090;48,6393;-0,7559
3720;24010;48,5675;-0,75164
3720;23930;48,4956;-0,74738
3720;23850;48,4237;-0,74314
3720;23770;48,3519;-0,73892
3720;23690;48,28;-0,7347
3720;23610;48,2081;-0,7305
3720;23530;48,1362;-0,7263
3720;23450;48,0644;-0,72212
3720;23370;47,9925;-0,71795
3720;23290;47,9206;-0,71379
3720;23210;47,8487;-0,70964
3720;23130;47,7768;-0,70551
3720;23050;47,7049;-0,70138
3720;22970;47,633;-0,69727
3720;22890;47,5611;-0,69316
3720;22810;47,4892;-0,68907
3720;22730;47,4173;-0,68499
3720;22650;47,3454;-0,68092
3720;22570;47,2735;-0,67686
3720;22490;47,2015;-0,67282
3720;22410;47,1296;-0,66878
3720;22330;47,0577;-0,66475
3720;22250;46,9858;-0,66074
3720;22170;46,9139;-0,65673
3720;22090;46,842;-0,65274
3720;22010;46,77;-0,64875
3720;21930;46,6981;-0,64478
3720;21850;46,6262;-0,64082
3720;21770;46,5543;-0,63687
3720;21690;46,4823;-0,63292
3720;21610;46,4104;-0,62899
3720;21530;46,3385;-0,62507
3720;21450;46,2666;-0,62116
3720;21370;46,1946;-0,61726
3720;21290;46,1227;-0,61337
3720;21210;46,0508;-0,60949
3720;21130;45,9789;-0,60562
3720;21050;45,9069;-0,60176
3720;20970;45,835;-0,59791
3720;20890;45,7631;-0,59408
3720;20810;45,6912;-0,59025
3720;20730;45,6192;-0,58643
3720;20650;45,5473;-0,58262
3720;20570;45,4754;-0,57882
3720;20490;45,4035;-0,57503
3720;20410;45,3316;-0,57125
3720;20330;45,2596;-0,56748
3720;20250;45,1877;-0,56372
3720;20170;45,1158;-0,55997
3720;20090;45,0439;-0,55623
3720;20010;44,972;-0,5525
3720;19930;44,9001;-0,54878
3720;19850;44,8282;-0,54507
3720;19770;44,7562;-0,54136
3720;19690;44,6843;-0,53767
3720;19610;44,6124;-0,53399
3720;19530;44,5405;-0,53031
3720;19450;44,4686;-0,52665
3720;19370;44,3967;-0,52299
3720;19290;44,3249;-0,51935
3720;19210;44,253;-0,51571
3720;19130;44,1811;-0,51209
3720;19050;44,1092;-0,50847
3720;18970;44,0373;-0,50486
3720;18890;43,9654;-0,50126
3720;18810;43,8936;-0,49767
3720;18730;43,8217;-0,49409
3720;18650;43,7498;-0,49051
3720;18570;43,678;-0,48695
3720;18490;43,6061;-0,4834
3720;18410;43,5342;-0,47985
3720;18330;43,4624;-0,47631
3720;18250;43,3905;-0,47279
3720;18170;43,3187;-0,46927
3720;18090;43,2469;-0,46576
3720;18010;43,175;-0,46226
3720;17930;43,1032;-0,45876
3720;17850;43,0314;-0,45528
3720;17770;42,9595;-0,4518
3720;17690;42,8877;-0,44834
3720;17610;42,8159;-0,44488
3800;24890;49,3605;-0,68924
3800;24810;49,2887;-0,68502
3800;24730;49,2168;-0,6808
3800;24650;49,145;-0,67659
3800;24570;49,0732;-0,6724
3800;24490;49,0013;-0,66821
3800;24410;48,9295;-0,66404
3800;24330;48,8577;-0,65988
3800;24250;48,7858;-0,65574
3800;24170;48,714;-0,6516
3800;24090;48,6421;-0,64748
3800;24010;48,5702;-0,64336
3800;23930;48,4984;-0,63926
3800;23850;48,4265;-0,63517
3800;23770;48,3546;-0,63109
3800;23690;48,2828;-0,62702
3800;23610;48,2109;-0,62296
3800;23530;48,139;-0,61891
3800;23450;48,0671;-0,61488
3800;23370;47,9952;-0,61085
3800;23290;47,9233;-0,60684
3800;23210;47,8514;-0,60284
3800;23130;47,7795;-0,59885
3800;23050;47,7076;-0,59487
3800;22970;47,6357;-0,59089
3800;22890;47,5638;-0,58694
3800;22810;47,4919;-0,58299
3800;22730;47,42;-0,57905
3800;22650;47,3481;-0,57512
3800;22570;47,2762;-0,5712
3800;22490;47,2043;-0,5673
3800;22410;47,1323;-0,5634
3800;22330;47,0604;-0,55952
3800;22250;46,9885;-0,55564
3800;22170;46,9166;-0,55178
3800;22090;46,8446;-0,54792
3800;22010;46,7727;-0,54408
3800;21930;46,7008;-0,54024
3800;21850;46,6289;-0,53642
3800;21770;46,5569;-0,53261
3800;21690;46,485;-0,5288
3800;21610;46,4131;-0,52501
3800;21530;46,3412;-0,52123
3800;21450;46,2692;-0,51745
3800;21370;46,1973;-0,51369
3800;21290;46,1254;-0,50994
3800;21210;46,0534;-0,50619
3800;21130;45,9815;-0,50246
3800;21050;45,9096;-0,49873
3800;20970;45,8377;-0,49502
3800;20890;45,7657;-0,49131
3800;20810;45,6938;-0,48762
3800;20730;45,6219;-0,48393
3800;20650;45,5499;-0,48026
3800;20570;45,478;-0,47659
3800;20490;45,4061;-0,47293
3800;20410;45,3342;-0,46929
3800;20330;45,2622;-0,46565
3800;20250;45,1903;-0,46202
3800;20170;45,1184;-0,4584
3800;20090;45,0465;-0,45479
3800;20010;44,9746;-0,45119
3800;19930;44,9027;-0,4476
3800;19850;44,8307;-0,44402
3800;19770;44,7588;-0,44045
3800;19690;44,6869;-0,43688
3800;19610;44,615;-0,43333
3800;19530;44,5431;-0,42979
3800;19450;44,4712;-0,42625
3800;19370;44,3993;-0,42272
3800;19290;44,3274;-0,4192
3800;19210;44,2555;-0,41569
3800;19130;44,1836;-0,41219
3800;19050;44,1118;-0,4087
3800;18970;44,0399;-0,40522
3800;18890;43,968;-0,40175
3800;18810;43,8961;-0,39828
3800;18730;43,8242;-0,39483
3800;18650;43,7524;-0,39138
3800;18570;43,6805;-0,38794
3800;18490;43,6086;-0,38451
3800;18410;43,5368;-0,38109
3800;18330;43,4649;-0,37767
3800;18250;43,3931;-0,37427
3800;18170;43,3212;-0,37087
3800;18090;43,2494;-0,36749
3800;18010;43,1775;-0,36411
3800;17930;43,1057;-0,36074
3800;17850;43,0339;-0,35737
3800;17770;42,9621;-0,35402
3800;17690;42,8902;-0,35068
3800;17610;42,8184;-0,34734
3880;24890;49,3632;-0,5793
3880;24810;49,2914;-0,57522
3880;24730;49,2196;-0,57116
3880;24650;49,1477;-0,5671
3880;24570;49,0759;-0,56306
3880;24490;49,004;-0,55903
3880;24410;48,9322;-0,55501
3880;24330;48,8604;-0,551
3880;24250;48,7885;-0,547
3880;24170;48,7166;-0,54302
3880;24090;48,6448;-0,53904
3880;24010;48,5729;-0,53508
3880;23930;48,501;-0,53112
3880;23850;48,4292;-0,52718
3880;23770;48,3573;-0,52325
3880;23690;48,2854;-0,51933
3880;23610;48,2135;-0,51542
3880;23530;48,1416;-0,51152
3880;23450;48,0698;-0,50763
3880;23370;47,9979;-0,50375
3880;23290;47,926;-0,49988
3880;23210;47,8541;-0,49602
3880;23130;47,7822;-0,49218
3880;23050;47,7103;-0,48834
3880;22970;47,6384;-0,48451
3880;22890;47,5664;-0,4807
3880;22810;47,4945;-0,47689
3880;22730;47,4226;-0,47309
3880;22650;47,3507;-0,46931
3880;22570;47,2788;-0,46554
3880;22490;47,2069;-0,46177
3880;22410;47,1349;-0,45802
3880;22330;47,063;-0,45427
3880;22250;46,9911;-0,45054
3880;22170;46,9192;-0,44681
3880;22090;46,8472;-0,4431
3880;22010;46,7753;-0,43939
3880;21930;46,7034;-0,4357
3880;21850;46,6315;-0,43201
3880;21770;46,5595;-0,42834
3880;21690;46,4876;-0,42467
3880;21610;46,4157;-0,42102
3880;21530;46,3437;-0,41737
3880;21450;46,2718;-0,41373
3880;21370;46,1999;-0,41011
3880;21290;46,1279;-0,40649
3880;21210;46,056;-0,40288
3880;21130;45,9841;-0,39928
3880;21050;45,9121;-0,39569
3880;20970;45,8402;-0,39211
3880;20890;45,7683;-0,38854
3880;20810;45,6963;-0,38498
3880;20730;45,6244;-0,38143
3880;20650;45,5525;-0,37789
3880;20570;45,4805;-0,37435
3880;20490;45,4086;-0,37083
3880;20410;45,3367;-0,36732
3880;20330;45,2648;-0,36381
3880;20250;45,1928;-0,36031
3880;20170;45,1209;-0,35683
3880;20090;45,049;-0,35335
3880;20010;44,9771;-0,34988
3880;19930;44,9052;-0,34642
3880;19850;44,8332;-0,34297
3880;19770;44,7613;-0,33952
3880;19690;44,6894;-0,33609
3880;19610;44,6175;-0,33266
3880;19530;44,5456;-0,32925
3880;19450;44,4737;-0,32584
3880;19370;44,4018;-0,32244
3880;19290;44,3299;-0,31905
3880;19210;44,258;-0,31567
3880;19130;44,1861;-0,31229
3880;19050;44,1142;-0,30893
3880;18970;44,0423;-0,30557
3880;18890;43,9704;-0,30222
3880;18810;43,8986;-0,29888
3880;18730;43,8267;-0,29555
3880;18650;43,7548;-0,29223
3880;18570;43,6829;-0,28892
3880;18490;43,6111;-0,28561
3880;18410;43,5392;-0,28231
3880;18330;43,4674;-0,27903
3880;18250;43,3955;-0,27575
3880;18170;43,3236;-0,27247
3880;18090;43,2518;-0,26921
3880;18010;43,18;-0,26595
3880;17930;43,1081;-0,2627
3880;17850;43,0363;-0,25946
3880;17770;42,9645;-0,25623
3880;17690;42,8926;-0,25301
3880;17610;42,8208;-0,24979
3960;24890;49,3658;-0,46933
3960;24810;49,294;-0,46541
3960;24730;49,2222;-0,4615
